the_geom,cartodb_id,the_geom_webmercator,latitude,longitude,borough,job_type,permit_type,job_number,bin_number,job_type2,cost_estimate,enlargement_flag_yes_no,square_footage,permit_issuance_date,permit_expiration_date,job_location_house_number,job_location_street_name,community_board,applicant_business_name,proposed_occupancy_class,proposed_stories,proposed_dwelling_units
0101000020E6100000000000C0E08F52C00000002091414440,45,0101000020110F0000CDD171F78A875FC1BB9E555ADDD85241,40.5122413635254,-74.2480926513672,Staten Island,NB,New Building,520385841,5088901,NB,514596,false,3477,6/4/2020,5/18/2021 12:00,128,JOHNSON AVE,503,J. MANGONE CONSTRUCTION,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,2
0101000020E6100000000000C0718C52C0000000E09D414440,46,0101000020110F0000886989E5B5815FC156A09598EBD85241,40.5126304626465,-74.1944427490234,Staten Island,NB,New Building,520315150,5169840,NB,512968,false,3466,3/5/2020,3/5/2021 12:00,72,PURDY PLACE,503,KDC OF STATEN ISLAND INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,1
0101000020E610000000000020748C52C0000000809E414440,47,0101000020110F0000EF3349EEB9815FC1EEA0524BECD85241,40.5126495361328,-74.1945877075195,Staten Island,NB,New Building,520315285,5169839,NB,512968,false,3466,3/5/2020,3/5/2021 12:00,68,PURDY PLACE,503,KDC OF STATEN ISLAND INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,1
0101000020E6100000000000A0768C52C0000000209F414440,48,0101000020110F00000BEE632DBE815FC1DDA40FFEECD85241,40.5126686096191,-74.1947402954102,Staten Island,NB,New Building,520315276,5169838,NB,512968,false,3466,3/5/2020,3/5/2021 12:00,64,PURDY PLACE,503,KDC OF STATEN ISLAND INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,1
0101000020E610000000000020798C52C0000000E09F414440,49,0101000020110F000026A87E6CC2815FC15E148CD4EDD85241,40.5126914978027,-74.1948928833008,Staten Island,NB,New Building,520315267,5169837,NB,512968,false,3466,3/5/2020,3/5/2021 12:00,60,PURDY PLACE,503,KDC OF STATEN ISLAND INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,1
0101000020E6100000000000C07B8C52C000000080A0414440,50,0101000020110F0000F751F4E1C6815FC1A01F4987EED85241,40.5127105712891,-74.1950531005859,Staten Island,NB,New Building,520315258,5169836,NB,512968,false,3466,3/5/2020,3/5/2021 12:00,50,PURDY PLACE,503,KDC OF STATEN ISLAND INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,1
0101000020E6100000000000607E8C52C000000020A1414440,51,0101000020110F0000C7FB6957CB815FC1342E063AEFD85241,40.5127296447754,-74.1952133178711,Staten Island,NB,New Building,520315249,5169835,NB,512968,false,3466,3/5/2020,3/5/2021 12:00,46,PURDY PLACE,503,KDC OF STATEN ISLAND INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,1
0101000020E610000000000000E08E52C0000000C0A1414440,52,0101000020110F0000F08ED2D9D6855FC12040C3ECEFD85241,40.5127487182617,-74.232421875,Staten Island,NB,New Building,520382531,5165163,NB,930180,false,6285,10/22/2020,4/1/2021 12:00,219,CHEEVERS LANE,503,BLUE STAR GROUP LLC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,1
0101000020E6100000000000A0838C52C000000080A2414440,53,0101000020110F0000674F5542D4815FC16EC03FC3F0D85241,40.5127716064453,-74.1955337524414,Staten Island,NB,New Building,520315221,5169833,NB,512968,false,3466,3/5/2020,3/5/2021 12:00,38,PURDY PLACE,503,KDC OF STATEN ISLAND INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,1
0101000020E610000000000000868C52C000000020A3414440,54,0101000020110F0000CF19154BD8815FC1AED9FC75F1D85241,40.5127906799316,-74.1956787109375,Staten Island,NB,New Building,520315212,5169814,NB,512968,false,3466,3/5/2020,3/5/2021 12:00,34,PURDY PLACE,503,KDC OF STATEN ISLAND INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,1
0101000020E610000000000080888C52C0000000C0A3414440,55,0101000020110F0000EAD32F8ADC815FC144F6B928F2D85241,40.512809753418,-74.1958312988281,Staten Island,NB,New Building,520315203,5169832,NB,512968,false,3466,3/5/2020,3/5/2021 12:00,30,PURDY PLACE,503,KDC OF STATEN ISLAND INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,1
0101000020E6100000000000E08A8C52C0000000C0A4414440,56,0101000020110F0000519EEF92E0815FC11F5EB546F3D85241,40.5128402709961,-74.1959762573242,Staten Island,NB,New Building,520315196,5169831,NB,512968,false,3466,3/5/2020,3/5/2021 12:00,26,PURDY PLACE,503,KDC OF STATEN ISLAND INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,1
0101000020E6100000000000608D8C52C000000060A5414440,57,0101000020110F00006D580AD2E4815FC15F8372F9F3D85241,40.5128593444824,-74.1961288452148,Staten Island,NB,New Building,520315187,5169830,NB,512968,false,3466,3/5/2020,3/5/2021 12:00,22,PURDY PLACE,503,KDC OF STATEN ISLAND INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,1
0101000020E6100000000000E08F8C52C0000000C0A5414440,58,0101000020110F000088122511E9815FC185CEB064F4D85241,40.5128707885742,-74.1962814331055,Staten Island,NB,New Building,520315178,5169829,NB,512968,false,3466,3/5/2020,3/5/2021 12:00,18,PURDY PLACE,503,KDC OF STATEN ISLAND INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,1
0101000020E610000000000020938C52C000000060A7414440,59,0101000020110F0000DE6A6196EE815FC156776935F6D85241,40.5129203796387,-74.1964797973633,Staten Island,NB,New Building,520315169,5169828,NB,512968,false,3466,3/5/2020,3/5/2021 12:00,14,PURDY PLACE,503,KDC OF STATEN ISLAND INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,1
0101000020E610000000000040988F52C0000000A0AC414440,60,0101000020110F0000ACBC6AD10F875FC11B5AD212FCD85241,40.5130805969238,-74.2436676025391,Staten Island,A1,ALT 1 Enlargement,520374121,5088734,A1,347500,true,1360,8/6/2019,1/31/2021 12:00,179,WOOD AVENUE,503,FOUR BRIDGES CONSTRUCTION,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,1
0101000020E610000000000060DD8E52C000000040B1414440,61,0101000020110F000021E55C64D2855FC119C07E3D01D95241,40.5132217407227,-74.2322616577148,Staten Island,NB,New Building,520287109,5165147,NB,651792,false,4404,10/29/2020,4/1/2021 12:00,446,PAGE AVENUE,503,BLUE STAR GROUP LLC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,1
0101000020E6100000000000808F8F52C0000000E0D5414440,62,0101000020110F00004C318DF400875FC17DB2BC272AD95241,40.5143394470215,-74.2431335449219,Staten Island,NB,New Building,520319049,5088703,NB,738816,false,4992,3/17/2020,3/17/2021 12:00,153,FISHER AVENUE,503,NICOLOSI BROS INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,2
0101000020E6100000000000E0788C52C000000040E8414440,63,0101000020110F0000BEC8C8FFC1815FC16949CCAE3ED95241,40.5149002075195,-74.1948776245117,Staten Island,NB,New Building,520286896,5167220,NB,990268,false,6691,6/5/2020,2/20/2021 12:00,76,VAN WYCK AVE,503,JRJ DEVELOPMENT LLC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,2
0101000020E6100000000000608B8C52C000000000F7414440,64,0101000020110F0000225D5B6CE1815FC141912D294FD95241,40.5153503417969,-74.1960067749023,Staten Island,A1,ALT 1 Enlargement,520360555,5082748,A1,561000,true,1213,11/23/2020,11/1/2021 12:00,19,WILBUR STREET,503,"J. AND F. REFRIGERATION,*",RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,1
0101000020E6100000000000C0508F52C0000000C014424440,65,0101000020110F000032253B5E96865FC1A6AA856570D95241,40.5162582397461,-74.2393035888672,Staten Island,A1,ALT 1 Enlargement,540178234,5174816,A1,435250,true,1789,10/26/2020,2/15/2021 12:00,6,HECKER STREET,503,"DESIGN BUILD SI, INC",RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,2
0101000020E610000000000080CD8E52C00000006017424440,66,0101000020110F00008BFA3F6DB7855FC1DC8F435473D95241,40.5163383483887,-74.2312927246094,Staten Island,NB,New Building,520338732,5171264,NB,35520,false,240,6/5/2020,6/5/2021 12:00,40 GARAGE,EUGENE STREET,503,TCS CONTRACTING INC,UTILITY / MISCELLANEOUS,1,
0101000020E610000000000080CD8E52C00000006017424440,67,0101000020110F00008BFA3F6DB7855FC1DC8F435473D95241,40.5163383483887,-74.2312927246094,Staten Island,NB,New Building,520355614,5171257,NB,599400,false,4050,12/3/2020,12/22/2021 12:00,40,EUGENE STREET,503,TCS CONTRACTING INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,2
0101000020E610000000000080CE8E52C0000000C01B424440,68,0101000020110F000030781720B9855FC18A90803778D95241,40.516471862793,-74.2313537597656,Staten Island,NB,New Building,520338723,5171263,NB,35520,false,240,6/5/2020,6/5/2021 12:00,36 GARAGE,EUGENE STREET,503,TCS CONTRACTING INC,UTILITY / MISCELLANEOUS,1,
0101000020E610000000000080CE8E52C0000000C01B424440,69,0101000020110F000030781720B9855FC18A90803778D95241,40.516471862793,-74.2313537597656,Staten Island,NB,New Building,520355605,5171256,NB,599400,false,4050,12/3/2020,12/22/2021 12:00,36,EUGENE STREET,503,TCS CONTRACTING INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,2
0101000020E6100000000000E0CE8E52C0000000001E424440,70,0101000020110F00004E4728C3B9855FC17F45FFBA7AD95241,40.5165405273438,-74.2313766479492,Staten Island,NB,New Building,520338714,5171262,NB,35520,false,240,6/5/2020,6/5/2021 12:00,32 GARAGE,EUGENE STREET,503,TCS CONTRACTING INC,UTILITY / MISCELLANEOUS,1,
0101000020E6100000000000E0CE8E52C0000000001E424440,71,0101000020110F00004E4728C3B9855FC17F45FFBA7AD95241,40.5165405273438,-74.2313766479492,Staten Island,NB,New Building,520355598,5171255,NB,599400,false,4050,12/3/2020,12/22/2021 12:00,32,EUGENE STREET,503,TCS CONTRACTING INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,2
0101000020E6100000000000E0878D52C0000000401F424440,72,0101000020110F000003CAE6518E835FC13DA07E207CD95241,40.5165786743164,-74.2114181518555,Staten Island,NB,New Building,520357131,5171280,NB,793132,false,5359,2/4/2020,2/3/2021 12:00,21,VAIL AVENUE,503,MAXIMUM CONTRACTING INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,2
0101000020E6100000000000003F8D52C0000000A021424440,73,0101000020110F0000C7E5CE8812835FC1FD8ABDC77ED95241,40.5166511535645,-74.2069702148438,Staten Island,NB,New Building,540184897,5083071,NB,553816,false,3742,11/5/2020,7/24/2021 12:00,317,WOODVALE AVENUE,503,RSF BUILDING CORP,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,1
0101000020E610000000000020D08E52C0000000A022424440,74,0101000020110F00005BA4B5E2BB855FC1A924BDE57FD95241,40.5166816711426,-74.2314529418945,Staten Island,NB,New Building,520338705,5171261,NB,35520,false,240,6/5/2020,6/5/2021 12:00,28 GARAGE,EUGENE STREET,503,TCS CONTRACTING INC,UTILITY / MISCELLANEOUS,1,
0101000020E610000000000020D08E52C0000000A022424440,75,0101000020110F00005BA4B5E2BB855FC1A924BDE57FD95241,40.5166816711426,-74.2314529418945,Staten Island,NB,New Building,520355589,5171254,NB,566100,false,3825,12/3/2020,12/22/2021 12:00,28,EUGENE STREET,503,TCS CONTRACTING INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,2
0101000020E6100000000000A0D08E52C00000008024424440,76,0101000020110F00002E6321BCBC855FC1C47BFCFD81D95241,40.5167388916016,-74.2314834594727,Staten Island,NB,New Building,520338698,5171260,NB,35520,false,240,12/3/2020,12/22/2021 12:00,24 GARAGE,EUGENE STREET,503,TCS CONTRACTING INC,UTILITY / MISCELLANEOUS,1,
0101000020E6100000000000A0D08E52C00000008024424440,77,0101000020110F00002E6321BCBC855FC1C47BFCFD81D95241,40.5167388916016,-74.2314834594727,Staten Island,NB,New Building,520355570,5171253,NB,566100,false,3825,12/3/2020,12/22/2021 12:00,24,EUGENE STREET,503,TCS CONTRACTING INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,2
0101000020E610000000000060D18E52C00000008027424440,78,0101000020110F000069014302BE855FC1EDABFB5785D95241,40.5168304443359,-74.2315292358398,Staten Island,NB,New Building,520338689,5171259,NB,43216,false,292,6/5/2020,6/5/2021 12:00,20 GARAGE,EUGENE STREET,503,TCS CONTRACTING INC,UTILITY / MISCELLANEOUS,1,
0101000020E610000000000060D18E52C00000008027424440,79,0101000020110F000069014302BE855FC1EDABFB5785D95241,40.5168304443359,-74.2315292358398,Staten Island,NB,New Building,520355561,5171252,NB,599400,false,4050,12/3/2020,12/22/2021 12:00,20,EUGENE STREET,503,TCS CONTRACTING INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,2
0101000020E6100000000000808B8D52C0000000C028424440,80,0101000020110F000079F1337A94835FC1FB6B7BBD86D95241,40.5168685913086,-74.2116394042969,Staten Island,NB,New Building,520357122,5171281,NB,793132,false,5359,2/4/2020,2/3/2021 12:00,17,VAIL AVENUE,503,MAXIMUM CONTRACTING INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,2
0101000020E610000000000000D38E52C0000000602A424440,81,0101000020110F0000942DE1C4C0855FC1CE2C3B8E88D95241,40.516918182373,-74.2316284179688,Staten Island,NB,New Building,520338670,5171258,NB,35520,false,240,6/5/2020,6/5/2021 12:00,16 GARAGE,EUGENE STREET,503,TCS CONTRACTING INC,UTILITY / MISCELLANEOUS,1,
0101000020E610000000000000D38E52C0000000602A424440,82,0101000020110F0000942DE1C4C0855FC1CE2C3B8E88D95241,40.516918182373,-74.2316284179688,Staten Island,NB,New Building,520355552,5171251,NB,599400,false,4050,12/3/2020,12/22/2021 12:00,16,EUGENE STREET,503,TCS CONTRACTING INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,2
0101000020E610000000000080D38E52C0000000602D424440,83,0101000020110F000067EC4C9EC1855FC157F33AE88BD95241,40.5170097351074,-74.2316589355469,Staten Island,NB,New Building,520355534,5171246,NB,446812,false,3019,12/3/2020,12/22/2021 12:00,4,EUGENE STREET,503,TCS CONTRACTING INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,1
0101000020E6100000000000A0D38E52C0000000C02D424440,84,0101000020110F00001BDCA7D4C1855FC18DF17A538CD95241,40.5170211791992,-74.2316665649414,Staten Island,NB,New Building,520355543,5171250,NB,599400,false,4050,12/3/2020,12/22/2021 12:00,10,EUGENE STREET,503,TCS CONTRACTING INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,2
0101000020E6100000000000806D8F52C0000000203B424440,85,0101000020110F00007081EE33C7865FC168C2BD449BD95241,40.5174293518066,-74.2410583496094,Staten Island,NB,New Building,520371589,5174580,NB,21661872,false,146364,9/23/2020,6/5/2021 12:00,1,ELLIS STREET,503,PBBROWN NYC LLC,STORAGE: MODERATE HAZARD,3,
0101000020E6100000000000C08D8D52C00000000042424440,86,0101000020110F00002CCC984C98835FC1D88601F3A2D95241,40.5176391601562,-74.2117767333984,Staten Island,NB,New Building,540188688,5174803,NB,1098752,false,7424,12/9/2020,12/9/2021 12:00,15,STEVENSON PLACE,503,SYCAMORE REALTY GROUP LLC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,1
0101000020E610000000000040C78C52C00000006069424440,87,0101000020110F000005E0812047825FC1427375F0CED95241,40.5188407897949,-74.1996612548828,Staten Island,A1,ALT 1 Enlargement,520333755,5082878,A1,466975,true,1716,3/2/2020,3/2/2021 12:00,5803,HYLAN BLVD,503,J. SMITH CONSTRUCTION INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,1
0101000020E6100000000000E0448D52C0000000E083424440,88,0101000020110F0000EDE780831C835FC1B27CB58BECD95241,40.5196495056152,-74.2073287963867,Staten Island,NB,New Building,520309693,5171079,NB,546564,false,3693,8/4/2020,4/8/2021 12:00,91,FINLAY AVE,503,SKEN SERVICES CORP,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,2
0101000020E610000000000080518D52C00000008084424440,89,0101000020110F00002B7A61F531835FC1AA47773EEDD95241,40.5196685791016,-74.2080993652344,Staten Island,NB,New Building,520309675,5170921,NB,545232,false,3684,8/4/2020,4/8/2021 12:00,103,FINLAY AVE,503,SKEN SERVICES CORP,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,2
0101000020E610000000000000428D52C00000004085424440,90,0101000020110F0000B45E55A117835FC1D172F914EED95241,40.5196914672852,-74.2071533203125,Staten Island,NB,New Building,520369921,5171274,NB,644392,false,4354,1/24/2020,1/23/2021 12:00,75,FINLAY AVENUE,503,"WAHLER PLACE,LLC",RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,2
0101000020E610000000000020418D52C00000008085424440,91,0101000020110F0000C4D0D82416835FC1F02C7A5CEED95241,40.5196990966797,-74.2070999145508,Staten Island,NB,New Building,520366078,5171273,NB,720760,false,4870,1/24/2020,1/23/2021 12:00,71,FINLAY AVENUE,503,"WAHLER PLACE,LLC",RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,2
0101000020E610000000000020418D52C00000008085424440,92,0101000020110F0000C4D0D82416835FC1F02C7A5CEED95241,40.5196990966797,-74.2070999145508,Staten Island,NB,New Building,520395368,5174592,NB,64380,false,435,2/4/2020,1/30/2021 12:00,71GAR,FINLAY AVENUE,503,"WAHLER PLACE,LLC",UTILITY / MISCELLANEOUS,1,0
0101000020E610000000000000518D52C0000000208B424440,93,0101000020110F00005ABBF51B31835FC19B154BA5F4D95241,40.5198707580566,-74.2080688476562,Staten Island,NB,New Building,520309684,5170922,NB,691900,false,4675,8/4/2020,4/8/2021 12:00,95,FINLAY AVE,503,SKEN SERVICES CORP,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,2
0101000020E610000000000000458D52C0000000C08F424440,94,0101000020110F0000A2D7DBB91C835FC104C719D0F9D95241,40.5200119018555,-74.2073364257812,Staten Island,NB,New Building,520366069,5171278,NB,640396,false,4327,1/24/2020,1/23/2021 12:00,67,FINLAY AVENUE,503,"WAHLER PLACE,LLC",RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,2
0101000020E6100000000000C0C28E52C0000000A0A7424440,95,0101000020110F0000E173B32AA5855FC102F7B07C14DA5241,40.5207405090332,-74.2306365966797,Staten Island,NB,New Building,520291103,5164320,NB,674140,false,4555,3/24/2020,3/20/2021 12:00,5,TORRICE LOOP,503,M.S.B. DEVELOPMENT CO INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,2
0101000020E610000000000020C78E52C000000040A8424440,96,0101000020110F000092392299AC855FC1A280732F15DA5241,40.5207595825195,-74.2309036254883,Staten Island,NB,New Building,520362161,5170684,NB,32560,false,220,3/26/2020,3/25/2021 12:00,8GAR,TORRICE LOOP,503,M.S.B. DEVELOPMENT CO INC,UTILITY / MISCELLANEOUS,1,0
0101000020E6100000000000E0E88E52C0000000E0AA424440,97,0101000020110F0000060A0BEDE5855FC1784D3E1E18DA5241,40.5208396911621,-74.2329635620117,Staten Island,NB,New Building,520291176,5164343,NB,674140,false,4555,3/24/2020,3/20/2021 12:00,51,TORRICE LOOP,503,M.S.B. DEVELOPMENT CO INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,2
0101000020E6100000000000E0E38E52C000000080AB424440,98,0101000020110F0000CE95D56EDD855FC16AE800D118DA5241,40.5208587646484,-74.2326583862305,Staten Island,NB,New Building,520331944,5170685,NB,32560,false,220,3/26/2020,3/25/2021 12:00,48GAR,TORRICE LOOP,503,M.S.B. DEVELOPMENT CO INC,UTILITY / MISCELLANEOUS,1,
0101000020E610000000000060C28D52C000000040AC424440,99,0101000020110F0000220025B0F1835FC12A0D84A719DA5241,40.520881652832,-74.2149887084961,Staten Island,A1,ALT 1 Enlargement,520307999,5087240,A1,249000,true,2500,3/13/2020,12/18/2020 12:00,40,BEDELL STREET,503,VASMO CORPORATION,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,1
0101000020E610000000000040E48E52C000000020AE424440,100,0101000020110F0000EC64E611DE855FC10DFECBBF1BDA5241,40.520938873291,-74.2326812744141,Staten Island,NB,New Building,520353439,5171824,NB,32560,false,220,3/25/2020,3/20/2021 12:00,49GAR,TORRICE LOOP,503,M.S.B. DEVELOPMENT CO INC,UTILITY / MISCELLANEOUS,1,0
0101000020E610000000000000D68E52C0000000C0AF424440,101,0101000020110F000081A667DDC5855FC124F892901DDA5241,40.5209884643555,-74.2318115234375,Staten Island,NB,New Building,520335192,5170683,NB,32560,false,220,4/3/2020,3/26/2021 12:00,8GAR,FROSINONE LANE,503,M.S.B. DEVELOPMENT CO INC,UTILITY / MISCELLANEOUS,1,
0101000020E6100000000000A0D58E52C0000000C0AF424440,102,0101000020110F000065D7563AC5855FC124F892901DDA5241,40.5209884643555,-74.2317886352539,Staten Island,NB,New Building,520291121,5164344,NB,406704,false,2748,3/25/2020,3/20/2021 12:00,7,FROSINONE LANE,503,M.S.B. DEVELOPMENT CO INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,1
0101000020E6100000000000A0D58E52C0000000C0AF424440,103,0101000020110F000065D7563AC5855FC124F892901DDA5241,40.5209884643555,-74.2317886352539,Staten Island,NB,New Building,520350682,5170682,NB,32560,false,220,4/3/2020,3/26/2021 12:00,7GAR,FROSINONE LANE,503,M.S.B. DEVELOPMENT CO INC,UTILITY / MISCELLANEOUS,1,
0101000020E610000000000020E88E52C000000020B0424440,104,0101000020110F0000CA6BE9A6E4855FC18297D4FB1DDA5241,40.5209999084473,-74.2329177856445,Staten Island,NB,New Building,520291167,5164342,NB,556480,false,3760,3/24/2020,3/20/2021 12:00,49,TORRICE LOOP,503,M.S.B. DEVELOPMENT CO INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,2
0101000020E610000000000020CA8E52C000000020B0424440,105,0101000020110F00007FB2A8B1B1855FC18297D4FB1DDA5241,40.5209999084473,-74.231086730957,Staten Island,NB,New Building,520291112,5164322,NB,382432,false,2584,3/24/2020,3/20/2021 12:00,8,TORRICE LOOP,503,M.S.B. DEVELOPMENT CO INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,1
0101000020E610000000000020E48E52C0000000C0B0424440,106,0101000020110F000037758BDBDD855FC1784E97AE1EDA5241,40.5210189819336,-74.2326736450195,Staten Island,NB,New Building,520375497,5171823,NB,32560,false,220,3/26/2020,3/26/2021 12:00,47GAR,TORRICE LOOP,503,M.S.B. DEVELOPMENT CO INC,UTILITY / MISCELLANEOUS,1,0
0101000020E6100000000000A0E08E52C000000060B2424440,107,0101000020110F0000773D99E9D7855FC1F56C5E7F20DA5241,40.521068572998,-74.2324600219727,Staten Island,NB,New Building,520291149,5164341,NB,787212,false,5319,3/25/2020,3/20/2021 12:00,48,TORRICE LOOP,503,M.S.B. DEVELOPMENT CO INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,2
0101000020E610000000000020E48E52C000000060B3424440,108,0101000020110F000037758BDBDD855FC1B0D9629D21DA5241,40.5210990905762,-74.2326736450195,Staten Island,NB,New Building,520375488,5171822,NB,32560,false,220,3/25/2020,3/20/2021 12:00,45GAR,TORRICE LOOP,503,M.S.B. DEVELOPMENT CO INC,UTILITY / MISCELLANEOUS,1,0
0101000020E610000000000040D98E52C0000000C0B3424440,109,0101000020110F0000D9FEA362CB855FC1AC84A40822DA5241,40.521110534668,-74.2320098876953,Staten Island,NB,New Building,520291130,5164350,NB,583712,false,3944,3/25/2020,3/20/2021 12:00,8,FROSINONE LANE,503,M.S.B. DEVELOPMENT CO INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,2
0101000020E6100000000000A0E78E52C0000000C0B4424440,110,0101000020110F0000F7AC7DCDE3855FC122FDA82623DA5241,40.5211410522461,-74.2328872680664,Staten Island,NB,New Building,520291158,5164340,NB,630184,false,4258,3/24/2020,3/20/2021 12:00,47,TORRICE LOOP,503,M.S.B. DEVELOPMENT CO INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,2
0101000020E610000000000020E48E52C000000000B6424440,111,0101000020110F000037758BDBDD855FC1BA9F2E8C24DA5241,40.5211791992188,-74.2326736450195,Staten Island,NB,New Building,520375184,5171821,NB,32560,false,220,3/30/2020,3/30/2021 12:00,43GAR,TORRICE LOOP,503,M.S.B. DEVELOPMENT CO INC,UTILITY / MISCELLANEOUS,1,0
